"TransactionID","CustomerID","CustomerDOB","CustGender","CustLocation","CustAccountBalance","TransactionDate","TransactionTime","TransactionAmount (INR)"
"T12054","C5797822","1/2/92","M","PUNE","218103.05","26/9/16","213053","8812"
"T12055","C6525472","1/9/89","M","MUMBAI","33946.83","26/9/16","214739","825"
"T12056","C6142355","20/7/95","M","NEW DELHI","2.23","26/9/16","211634","670"
"T12057","C8233781","8/9/92","M","GORAKHPUR","17497.12","26/9/16","94635","4.97"
"T12058","C6128817","7/2/64","F","LUDHIANA","19650.99","26/9/16","230937","298"
"T12059","C8070218","6/1/89","M","BANGALORE","8216.81","26/9/16","233646","500"
"T12060","C7599161","27/2/94","F","GURGAON","13780.2","26/9/16","233715","2022"
"T12061","C7832279","8/6/86","M","NAVI MUMBAI","2478.73","26/9/16","214153","50"
"T12062","C3434392","23/8/50","M","FATEHABAD","4944.38","26/9/16","214424","474"
"T12063","C1324221","10/4/91","F","NEW DELHI","52627.67","26/9/16","214807","750"
"T12064","C4932571","14/6/92","M","ALIGARH","14216.92","26/9/16","215243","260"
"T12065","C3731454","1/1/1800","F","SECUNDERABAD","2696.6","26/9/16","215358","390"
"T12066","C5729441","2/2/86","M","DELHI","137.47","26/9/16","215359","919"
"T12067","C7011743","18/3/84","M","CHENNAI","30886.74","27/9/16","173157","1225"
"T12068","C6811643","22/10/94","M","KARUR DT","3449.74","27/9/16","163343","200"
"T12069","C2221060","6/6/83","M","SIRKAKULAM","65964.91","27/9/16","163620","144.94"
"T12070","C2928817","29/8/97","M","MUMBAI","247088.52","27/9/16","163623","1161.92"
"T12071","C1125218","18/11/64","M","DELHI","562855.64","26/9/16","180503","25436.82"
"T12072","C2266653","19/9/93","F","GURGAON","36783.22","26/9/16","220521","30"
"T12073","C2128934","14/5/84","F","NAVI MUMBAI","9046.9","26/9/16","220539","1086"
"T12074","C6239732","15/5/86","M","VARANASI","1169.74","26/9/16","213854","945"
"T12075","C1213812","26/7/94","M","SRIPERUMBUDUR","8.88","26/9/16","211436","70"
"T12076","C5827769","3/4/85","F","NEW DELHI","5226.62","26/9/16","113704","60"
"T12077","C7645926","10/2/67","M","DELHI","31836.88","26/9/16","211041","606.9"
"T12078","C8531137","1/1/1800","M","AVINASHI","130519.41","26/9/16","211101","419"
"T12079","C7016753","13/6/84","F","MOKOKCHUNG","19065.32","26/9/16","230132","200"
"T12080","C1723873","25/4/91","M","JAIPUR","20207.52","26/9/16","232304","98"
"T12081","C1528417","8/1/00","F","VIZIANAGARAM","1708.72","26/9/16","221402","222.3"
"T12082","C7440639","12/4/51","M","MUMBAI","640941.87","26/9/16","221402","500"
"T12083","C7715611","4/5/93","M","AHMEDABAD","5539.19","26/9/16","221723","36"
"T12084","C7568438","22/8/86","F","NOIDA","5461.03","26/9/16","220751","1137"
"T12085","C1740724","1/4/92","M","BANGALORE","88958.06","26/9/16","220525","1235"
"T12086","C7691058","17/12/84","M","BHIWANDI","35639.27","26/9/16","220925","1124.9"
"T12087","C6228947","21/12/89","M","FARIDABAD","320113.45","27/9/16","162514","3498"
"T12088","C1222235","8/12/83","F","PUNE","9858.77","27/9/16","162810","150"
"T12089","C4113246","2/5/83","M","MUMBAI","38502.08","27/9/16","162812","346"
"T12090","C8111135","12/6/94","F","SOUTH WEST DELHI DELHI","62038.23","27/9/16","174030","572"
"T12091","C4427362","24/10/77","M","DELHI","50121.4","27/9/16","174256","1000"
"T12092","C5255064","1/12/87","M","DELHI","46395.82","26/9/16","220723","381"
"T12093","C8235274","29/1/79","M","KOLKATA","29697.03","26/9/16","163957","5.61"
"T12094","C1342371","5/7/85","M","DELHI","14014.01","26/9/16","214834","500"
"T12095","C5162430","30/9/87","M","PONDICHERRY","7424.42","26/9/16","215032","188"
"T12096","C1638741","14/6/82","M","MUMBAI","21331.24","26/9/16","215437","375.93"
"T12097","C3830123","11/12/93","M","JAIPUR","4119.91","26/9/16","215856","210"
"T12098","C1813223","23/7/86","M","GURGAON","9814.1","26/9/16","215150","500"
"T12099","C5531081","6/10/88","M","GURGAON","36.6","26/9/16","214728","100"
"T12100","C5486449","24/12/75","F","GURGAON","227591.88","26/9/16","211303","108"
"T12101","C3685341","16/11/75","M","SOUTH 24 PARGANAS","55575.22","26/9/16","214831","3186"
"T12102","C1328553","14/2/98","M","GHAZIABAD","10381.2","26/9/16","215155","120"
"T12103","C5353923","14/5/90","M","DELHI","11578.17","26/9/16","220848","3500"
"T12104","C7282736","29/10/91","F","KORBA","12688.56","26/9/16","213823","470"
"T12105","C2730622","1/1/1800","M","NEW DELHI","51553.05","26/9/16","213104","3119.25"
"T12106","C3824777","5/2/85","M","NOIDA","734.65","26/9/16","210403","580"
"T12107","C3716675","5/7/88","M","DELHI","73228.67","26/9/16","210704","250"
"T12108","C5033161","28/4/84","M","THANE","40260.32","26/9/16","211312","33.77"
"T12109","C1819227","21/11/86","M","KOTTAYAM","24968.75","26/9/16","210948","3000"
"T12110","C4233971","21/8/85","M","HYDERABAD","","26/9/16","210949","500"
"T12111","C7564215","1/7/64","M","NAVI MUMBAI","172203.61","26/9/16","211559","500"
"T12112","C4017632","11/3/91","F","AMRAVATI","2557.77","27/9/16","164229","970"
"T12113","C1036149","23/3/59","F","KOLKATA","19045.36","26/9/16","214336","40"
"T12114","C8110614","6/8/91","M","MEERUT","45856.24","26/9/16","214039","3875"
"T12115","C4240565","4/8/89","M","AMRITSAR","20636.12","26/9/16","213955","99"
"T12116","C1426324","8/2/78","F","MUMBAI","7540.37","26/9/16","213956","1355"
"T12117","C4429370","21/2/83","M","NEW DELHI","62121.89","26/9/16","214417","5000"
"T12118","C4420069","1/7/60","M","GURGAON","4016161.15","26/9/16","215631","1395"
"T12119","C2132015","1/1/1800","M","PATIALA","244556.17","26/9/16","210604","7971"
"T12120","C6931840","17/10/84","M","MUMBAI","6442.32","26/9/16","210813","598"
"T12121","C6325924","6/10/86","M","GURDASPUR","10605.27","26/9/16","210817","100"
"T12122","C4818442","22/11/89","F","MUMBAI","74079.38","26/9/16","212845","5178"
"T12123","C7934926","22/2/90","M","SCHOOL MADHAPUR HYDERABAD","14512.64","26/9/16","212845","170"
"T12124","C1340573","1/8/77","M","NOIDA","23082.38","26/9/16","210359","200"
"T12125","C7418879","3/1/80","M","NAVI MUMBAI","11991.53","26/9/16","210631","577"
"T12126","C2229666","10/8/81","M","GURGAON","30.46","27/9/16","171816","2999"
"T12127","C7410330","30/9/90","F","BANGALORE","28658.66","27/9/16","172006","246"
"T12128","C4416521","7/6/89","F","MUMBAI","114833.57","27/9/16","122434","3.36"
"T12129","C7124873","nan","F","MUMBAI","55.39","27/9/16","175520","999"
"T12130","C7585620","1/5/91","M","SILIGURI","6211.14","26/9/16","214511","11"
"T12131","C4223546","14/2/64","M","DELHI","21677.64","26/9/16","214901","3345"
"T12132","C3322225","7/5/78","M","NEW DELHI","292.63","26/9/16","215109","944"
"T12133","C7725223","29/8/81","M","DELHI","98251.24","26/9/16","215706","1004"
"T12134","C5727919","28/11/88","F","BANGALORE","27483.71","26/9/16","215710","816"
"T12135","C7953476","14/4/93","F","SURENDRANAGAR SURENDRANAGAR","73892.48","26/9/16","220443","199"
"T12136","C2964925","3/10/88","M","HYDERABAD","19284.23","26/9/16","220224","30"
"T12137","C2937287","9/9/87","M","HYDERABAD","12448.06","26/9/16","220518","300"
"T12138","C1910030","12/7/75","F","MUMBAI","1805238.23","26/9/16","220811","5948"
"T12139","C6563531","20/10/83","M","ZIRAKPUR","13929.1","26/9/16","214711","94"
"T12140","C1312552","1/1/1800","M","DELHI","15889.41","26/9/16","215003","396"
"T12141","C8819527","14/11/76","M","DELHI","59039.5","26/9/16","210234","308"
"T12142","C2852329","17/6/85","M","MUMBAI","5855","26/9/16","213719","757"
"T12143","C5838349","2/7/82","M","ZIRAKPUR","60949.06","26/9/16","211338","11.65"
"T12144","C4828164","11/4/55","M","NOIDA","117518.33","26/9/16","211442","440"
"T12145","C8335521","14/12/89","M","ALLAHABAD","186.22","26/9/16","211442","350"
"T12146","C2715543","9/11/79","M","NAGPUR","55998.31","27/9/16","163614","200"
"T12147","C7140767","26/3/93","M","POGURUPALLI","2998.96","27/9/16","171521","500"
"T12148","C8813776","15/8/56","M","JODHPUR","51970.5","27/9/16","171412","49"
"T12149","C7941184","4/7/84","F","ROPAR","120117.81","26/9/16","221333","500"
"T12150","C5342011","24/7/96","M","LUCKNOW","3498.2","26/9/16","211333","24"
"T12151","C8720230","27/1/82","M","MUMBAI","95075.54","26/9/16","211434","70"
"T12152","C6012882","5/11/70","M","UDUPI","102791.16","26/9/16","194616","35.09"
"T12153","C7137419","15/7/90","M","MAU","21632.3","26/9/16","224810","175"
"T12154","C3739254","22/7/94","M","BHAGALPUR","47410.59","26/9/16","224811","50"
"T12155","C5517152","30/7/95","M","NOIDA","18374.86","26/9/16","210804","150"
"T12156","C3417657","24/5/91","F","NEW DELHI","22423.08","26/9/16","210823","1059"
"T12157","C2824113","31/5/89","M","AJMER","84197.37","26/9/16","213747","150"
"T12158","C7180947","3/3/92","M","DHARUHERA","10074.26","26/9/16","214725","80"
"T12159","C6831751","1/1/1800","M","AMBUR-VELLORE","35234.8","26/9/16","215846","800"
"T12160","C7731891","4/4/94","M","JAIPUR","9826.16","27/9/16","171039","79"
"T12161","C7324625","7/1/90","M","NO 3 NR LALLAN HOTEL THANE","13111.21","27/9/16","154902","50"
"T12162","C2131851","17/9/87","M","BANGALORE","6403.74","26/9/16","210551","399"
"T12163","C7927778","3/4/85","F","NEW DELHI","5226.62","26/9/16","113553","60"
"T12164","C5031331","17/2/89","M","BADLAPUR","2128.77","26/9/16","210436","50"
"T12165","C3173253","30/5/89","F","SURAT","4428.34","26/9/16","210726","220"
"T12166","C2757023","14/2/74","F","MUMBAI","283821.01","26/9/16","215546","1245"
"T12167","C1166962","22/10/92","M","NEW DELHI","12483.93","26/9/16","224958","135"
"T12168","C5115258","4/2/75","M","DELHI","15829.67","26/9/16","181655","800"
"T12169","C1731112","5/12/72","F","LUCKNOW","320815.11","26/9/16","213903","1143"
"T12170","C6324691","7/1/90","M","NO 3 NR LALLAN HOTEL THANE","13111.21","27/9/16","154154","50"
"T12171","C6557541","17/2/87","M","MUMBAI","14910.66","22/9/16","123451","296"
"T12172","C9042269","7/1/86","F","JAIPUR","130251.78","22/9/16","113840","28"
"T12173","C1151728","1/1/1800","M","BHILWARA","122873.67","22/9/16","130034","199"
"T12174","C8611030","29/8/95","F","KANYAKUMARI","2610.02","27/9/16","160917","47"
"T12175","C7727677","1/1/1800","M","UDAIPUR","53060.31","27/9/16","160628","762.65"
"T12176","C5659625","3/7/76","M","GHAZIABAD","12054.28","27/9/16","151840","398.16"
"T12177","C7515361","15/12/97","F","HYDERABAD","114.67","27/9/16","173720","115"
"T12178","C6125435","3/8/91","F","AHMEDABAD","7968.01","22/9/16","130525","178"
"T12179","C1436338","3/10/94","M","MUMBAI","5380.02","22/9/16","122005","160"
"T12180","C1539928","16/11/89","M","HYDERABAD","11817.11","22/9/16","121759","505"
"T12181","C4773336","10/4/80","M","NORTH 24 PARGANAS","1596.74","22/9/16","125957","20"
"T12182","C3626680","29/10/89","M","LUCKNOW","63454.59","27/9/16","172146","1100"
"T12183","C4931115","12/2/88","F","GHAZIABAD","9149.54","27/9/16","172919","536"
"T12184","C1323635","12/7/88","F","DELHI","9569.52","27/9/16","170717","100"
"T12185","C4412889","5/1/75","M","DELHI","10895","27/9/16","173713","100"
"T12186","C4917173","24/7/86","F","PAONTA SAHIB","12157.63","27/9/16","173716","150"
"T12187","C7641714","3/1/93","M","NOIDA","7596.53","27/9/16","175913","120"
"T12188","C7534313","24/11/83","M","NEW DELHI","132770.4","22/9/16","130129","1000"
"T12189","C7482333","5/6/91","F","PATIALA","1036.8","22/9/16","135609","50"
"T12190","C8119517","6/6/86","M","DELHI","58.66","22/9/16","135516","40"
"T12191","C6239213","28/9/89","F","ELPHINSTONE ROAD (W) MUMBAI","11281.48","27/9/16","180635","155"
"T12192","C2622590","1/1/1800","M","PUMP WANWADI HAVELI PUNE","17275.67","27/9/16","171012","2312"
"T12193","C5717555","9/1/88","F","JAMSHEDPUR","2491.29","27/9/16","171306","1913.01"
"T12194","C6717846","11/9/88","M","BAHADURGARH","2188.37","27/9/16","174616","606.9"
"T12195","C7712134","1/9/71","F","NEW DELHI","93750.07","27/9/16","173555","284"
"T12196","C5456011","15/4/97","M","FAZILKA","3890.69","27/9/16","174124","89.1"
"T12197","C8822764","6/10/87","F","NEW DELHI","135144.1","27/9/16","174141","24"
"T12198","C6333071","12/6/89","M","KIGALI","12405.19","27/9/16","174503","3134"
"T12199","C1923657","5/1/69","M","THANE","22590.03","27/9/16","174727","415"
"T12200","C8428068","28/2/92","F","NOIDA","33752.74","27/9/16","174725","4204"
"T12201","C4469256","1/7/91","M","BANGALORE","4257.68","22/9/16","125429","856.88"
"T12202","C1936384","5/4/85","M","BANGALORE","","22/9/16","125154","300"
"T12203","C9076639","10/11/69","F","GURGAON","28349.77","22/9/16","121017","141.76"
"T12204","C6939492","29/4/84","M","MUMBAI","144302.56","22/9/16","135226","1200"
"T12205","C5227962","5/10/72","M","NEW DELHI","31908.38","27/9/16","174441","299"
"T12206","C7912126","1/9/71","F","NEW DELHI","93750.07","27/9/16","172103","490"
"T12207","C2015837","13/7/76","F","NOIDA","86685.34","27/9/16","173952","500"
"T12208","C2510513","21/5/91","M","BANGALORE","3728.85","27/9/16","174047","30"
"T12209","C3026756","30/9/82","M","BANGALORE","17265.87","27/9/16","174225","479.52"
"T12210","C2232432","23/11/90","M","NEW DELHI","330949.14","27/9/16","172428","50"
"T12211","C8339151","6/2/95","M","GANDHINAGAR","96286.52","27/9/16","171141","151.2"
"T12212","C7318857","7/9/81","M","NOIDA","32611.22","22/9/16","133848","456"
"T12213","C3320543","12/3/93","M","NEW DELHI","22813","22/9/16","121243","90"
"T12214","C2221630","29/7/94","M","DELHI","23.2","22/9/16","134711","100"
"T12215","C1212624","4/2/75","M","BUDDHA NAGAR GREATER NOIDA","121.52","22/9/16","134742","223"
"T12216","C1714244","24/5/88","M","MUMBAI","10892.02","27/9/16","134100","8.18"
"T12217","C3236540","9/5/82","M","MUMBAI","58269.88","27/9/16","175450","599"
"T12218","C5416851","22/12/87","M","EAST SINGHBHUM","192554.09","22/9/16","135013","278"
"T12219","C6465340","15/8/80","M","GHAZIABAD","137486.43","22/9/16","135015","3000"
"T12220","C2929473","14/2/91","M","BANGALORE","4195.01","22/9/16","140601","117"
"T12221","C6313474","5/3/87","M","NEW DELHI","8496.87","27/9/16","172059","500"
"T12222","C3938750","25/3/93","M","PATNA","7745.69","27/9/16","170611","1198.52"
"T12223","C2741672","22/7/84","F","DELHI","29622.73","27/9/16","170519","500"
"T12224","C5035957","23/10/69","M","AJMER","1422967.91","27/9/16","170545","4000"
"T12225","C2220117","17/9/59","M","GURGAON","920677.48","27/9/16","170545","2500"
"T12226","C3123719","29/12/92","F","MUMBAI","50587.12","27/9/16","170546","222"
"T12227","C8628816","22/8/89","M","JUICE CENTER ANDHERI W MUMBAI","230090.39","27/9/16","170546","1186.5"
"T12228","C1593863","1/1/1800","M","COLLEGE HUBLI","2162.2","27/9/16","170519","500"
"T12229","C2421021","5/9/64","F","ROORKEE","101330.57","27/9/16","161338","125"
"T12230","C3935984","1/1/1800","M","GHAZIABAD","674.6","22/9/16","134416","900"
"T12231","C2274832","3/11/90","F","THANE","68588.17","22/9/16","130534","431"
"T12232","C4915478","25/9/91","M","NEW DELHI","14654.64","22/9/16","130047","2000"
"T12233","C4539782","28/3/88","M","MUKERIAN","688705.65","22/9/16","130101","265"
"T12234","C7038348","16/7/89","M","NEW DELHI","9550.81","22/9/16","132056","2990"
"T12235","C4235612","9/8/90","F","JALANDHAR","9140.28","22/9/16","132315","58"
"T12236","C6130031","20/9/92","M","DELHI","39549.44","22/9/16","131126","100"
"T12237","C4537317","2/5/92","M","PUNE","687.18","22/9/16","130138","40"
"T12238","C3325567","20/10/91","F","DIBRUGARH","5842.66","22/9/16","132210","55"
"T12239","C2111755","15/5/91","F","GURGAON","17250.79","22/9/16","131441","150"
"T12240","C1611677","1/8/75","F","SHIMLA","89.23","22/9/16","131641","982"
"T12241","C8813080","28/4/72","M","THANE","126514.7","27/9/16","164430","617"
"T12242","C3018041","29/6/88","M","THANE","32915.26","27/9/16","165415","3500"
"T12243","C6314178","5/6/80","M","NOIDA","320419.65","27/9/16","163108","410"
"T12244","C6723018","17/2/74","F","BANGALORE","96076.2","22/9/16","133111","350"
"T12245","C7726842","1/4/93","F","NOIDA","126","22/9/16","131348","54"
"T12246","C5420937","9/11/78","M","KAPURTHALA","8415.78","22/9/16","132421","300"
"T12247","C3713538","11/5/92","M","PATNA","15172.58","22/9/16","124832","102"
"T12248","C4539142","14/2/93","M","BIRBHUM","13135.51","22/9/16","130424","865"
"T12249","C6812473","10/9/92","M","MUMBAI","94.94","22/9/16","130715","296"
"T12250","C2534877","26/7/75","M","BANGALORE","24255.53","22/9/16","130957","567.1"
"T12251","C7512644","22/8/85","M","PALI","5916.28","22/9/16","130712","283"
"T12252","C4835526","14/12/89","M","ALLAHABAD","186.22","27/9/16","171305","867"
"T12253","C5340441","5/6/87","M","MUMBAI","15422.08","27/9/16","164640","840"
"T12254","C1216852","20/6/89","M","RANCHI","21693.52","27/9/16","164357","504.31"
"T12255","C8510390","2/4/81","M","KOLKATA","8349.25","27/9/16","164734","20"
"T12256","C6014855","1/1/1800","M","NEW DELHI","8596.96","27/9/16","165333","1896.36"
"T12257","C4036979","16/9/82","M","LUDHIANA","22699.97","27/9/16","165339","100"
"T12258","C3819966","29/3/89","M","BANGALORE","523746.7","27/9/16","161411","1790"
"T12259","C3240074","10/11/86","M","DAMAN","36269.86","27/9/16","162817","20"
"T12260","C1233569","5/2/93","F","GURGAON","7486.36","27/9/16","161358","30"
"T12261","C4539612","1/1/1800","F","KANPUR","66061.11","27/9/16","161936","598"
"T12262","C1027451","6/12/43","F","GURGAON","1006731.82","22/9/16","124133","261.33"
"T12263","C5213579","14/9/93","M","NASHIK","3122.67","27/9/16","163605","55"
"T12264","C6525271","5/7/95","M","BANGALORE","13397.91","27/9/16","161145","110"
"T12265","C1234921","7/1/97","M","NASHIK","5024.36","26/9/16","215749","200"
"T12266","C2939533","11/5/93","F","VISAKHAPATNAM","77669.33","26/9/16","220313","58"
"T12267","C7418437","1/1/87","M","JALANDHAR","8077.48","26/9/16","231440","2359"
"T12268","C2012688","5/9/88","M","DEHRADUN","10203.21","26/9/16","232552","52"
"T12269","C8428352","1/1/1800","M","NEW DELHI","182374.56","26/9/16","233153","3274"
"T12270","C3734786","8/12/82","M","VISAKHAPATNAM","12143.16","26/9/16","233217","20"
"T12271","C3731555","7/12/96","M","FIROZABAD","20882.11","26/9/16","235145","29"
"T12272","C6819051","2/6/93","M","BANGALORE","4900.87","27/9/16","164514","124"
"T12273","C8940166","8/10/84","M","NEWDELHI","2856787.82","27/9/16","164818","283"
"T12274","C1323716","4/8/73","F","THANE","70270.31","27/9/16","164823","6500"
"T12275","C3511136","28/5/92","M","GURGAON","4299.35","27/9/16","161548","7483"
"T12276","C1541032","1/2/64","M","RANCHI","15308.05","27/9/16","164747","360"
"T12277","C5925988","26/10/74","F","HYDERABAD","12570.83","26/9/16","215224","2257"
"T12278","C2523981","3/5/87","M","EAST MUMBAI","521.05","26/9/16","213446","223.69"
"T12279","C2655643","8/5/71","M","MUMBAI","59109.17","26/9/16","222327","650"
"T12280","C9020042","19/11/87","F","THANE","239.27","26/9/16","223821","50"
"T12281","C7330617","30/4/67","M","BARDEZ","15216.75","26/9/16","223825","3060"
"T12282","C2922340","19/10/91","M","NEW DELHI","11072.58","26/9/16","231931","223"
"T12283","C6599889","3/6/80","M","FARIDABAD","216.22","26/9/16","232146","10"
"T12284","C5873979","13/3/80","M","NOIDA","151.74","26/9/16","231801","795"
"T12285","C4341742","23/8/91","M","BANGALORE","4469.54","26/9/16","230101","465"
"T12286","C5741989","16/12/96","F","DELHI","3.51","26/9/16","231111","70"
"T12287","C3510133","15/6/87","F","AHMEDABAD","10390.67","26/9/16","230043","1500"
